RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
394670,809,"Hastings, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50217,50062,50218,50544,51067,51575,52006,52326,52478,52485,52588,52591,52625,52906,53198,53329,53131,52837,52735,52810,53056,53353,53476,53761,53928,54067,53978,53803,53744,53795,53805,53699,53573,53590,53594,53629,53668,53849,53866,54015,53972,54030,53832,53697,53701,53750,53889,53688,53577,53485,53535,53552,53464,53499,53122,52865,52785,53158,53554,53906,54225,54531,54771,55145,55629,56057,57552,58742,59151,58489,57877,58076,58270,58363,58483,58436,58514,58348,57813,57365,57338,57711,58107,58195,58320,58410,58385,58375,58337,58409,58299,58242,58269,58439,58506,58498,58430,58501,58619,58776,58861,58984,59212,59403,59583,59607,59590,59392,59386,59339,59462,59519,59585,59672,59570,59461,59223,59161,59085,59010,58760,58608,58729,58958,59160,58998,58735,58556,58489,58511,58579,58770,58999,59112,58423,57645,56921,56858,56834,56758,56589,56648,56634,56754,56741,56878,57342,57924,58354,58612,59359,60258,61188,61376,61671,61831,62081,62158,62282,62406,62698,62804,62761,62482,62299,62339,62536,62751,63084,63390,63732,64016,64297,64609,64746,64960,65173,65479,65636,65662,65596,65622,65719,65918,66251,66655,67309,67785,68251,68480,68691,68985,69439,69814,70127,70196,70880,71385,71721,71585,71469,71696,71827,72051,72106,72215,72271,72420,71134,69956,68289,67908,67511,67430,67562,67670,67803,67874,67929,68162,68908,69724,70763,71446,72089,72548,72739,72847,72977,73412,73840,73973,74234,74855,75697,76241,76488,76724,77148,77608,77922,78132,78245,78639,78580,79164,79707,80513,80641,80766,80742,80785,80788,80849,81024,81084,81368,80967,80468,79970,80161,80392,80685,80913
394730,810,"Juneau, AK",Msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123882,122754,121644,119928,118933,118515,118692,118949,119446,119567,120026,120432,120898,121624,122671,123693,123588,123031,121970,121352,120946,121144,121283,121562,121885,122430,122983,123503,124551,126196,127713,128806,129063,129797,130279,130993,131752,132368,134003,135566,137763,138032,138394,138564,139827,140744,141966,143464,145076,146606,147441,148460,149097,150794,152465,154488,155696,156688,157360,158006,158975,160182,161296,162218,163123,164483,166067,167051,167585,167457,167819,167880,168030,168132,168342,168065,167814,166390,164042,162664,162871,165330,166731,167706,167704,167137,166809,166522,166312,166359,166956,167333,167064,165839,164940,164334,164059,164045,163664,163562,163235,163173,163206,163029,162681,161782,161337,161099,161243,161491,161795,162084,162259,162311,162362,162536,162717,162985,163123,163038,162916,162825,163066,163206,163400,163675,163754,163750,163619,163562,163393,163505,163492,163163,162757,162804,163397,163816,164158,164374,164810,165574,166359,166974,167332,168024,168420,168208,167605,167522,168037,168585,169065,169221,169553,169786,170458,171104,171807,172347,172888,173063,173330,173559,173908,174145,174466,174956,175532,176016,176404,177333,177905,178778,179152,179820,180245,180980,181576,182023,181642,181369,181297,181716,182439,183556,184227,184943,185392,185547,185265,184992,185711,186526,187243,187885,189058,189177,189045,188596,188441,188533,189281,190635,191254,191418,191547,190328,189015,187938,188521,188406,188549,188747,188732,188033,187748,187865,188428,189557,190312,191530,191902,193125,193590,193978,194416,195041,195647,195781,195987,196259,196960,197174,197378,197329,197686,198026,198301,198633,198875,199351,199547,199665
394310,811,"Albert Lea, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56066,55672,55304,54662,54074,53823,53650,53590,53135,52558,51842,51440,51052,50753,50198,49544,48826,48392,47958,47411,46719,46176,45937,45513,45129,44754,44736,44751,44761,43594,42315,40880,40556,40289,40044,39597,39134,38665,38275,37938,37671,37776,37882,38333,38467,38591,38332,38026,37596,37270,37005,36946,36861,36853,36824,36737,36625,36576,36709,36895,37125,37281,37326,37294,37321,37479,37650,37777,37772,37758,37696,37741,37806,37902,37923,37841,37798,37781,37859,37768,37707,37640,37651,37673,37666,37746,37846,37943,37877,37698,37556,37662,37822,38002,38285,38483,38693,38632,38758,38960,39327,39768,40126,40366,40451,40475,40464,40508,40700,41184,41500,41819,42001,42163,42201,42367,42819,43322,43616,43829,43935,43833,43883,43950,44180,44260,44459,44564,44524,44529,44834,45113,45228,45391,45611,46187,46487,46822,46868,47018,47219,47254,46961,46941,47206,47476,47453,47838,48595,49353,49659,49982,50354,50755,51223,51392,51347,51214,51176,50521,49582,48552
394786,812,"Lewisburg, TN",Msa,TN,40940,41257,41556,41946,42351,42604,42885,42862,42906,42914,43104,43476,44137,44646,44894,45265,45297,45591,45648,46344,47056,47755,48382,48499,48980,49449,50258,50868,52105,53120,54105,54696,55118,55602,55824,56194,55023,53613,52262,51343,50506,50023,50480,50884,50914,50964,50562,50732,50964,52628,53767,54929,54885,54310,53541,52943,53154,53132,53748,54369,55517,55312,55122,54624,54901,55297,55432,55649,55175,55061,54944,54526,54356,54204,54583,54793,55044,55649,55795,56134,56395,56688,56707,56531,56522,56651,56840,56913,57290,57408,57946,57952,58283,58483,58863,59513,59582,59627,59342,59611,60293,60856,61437,61270,61161,60989,61199,61235,61457,61541,61874,62182,61159,60212,59120,59905,60628,61244,61240,61413,61697,62343,62297,62143,62112,62557,63091,63191,63378,63732,64356,64558,64600,64269,64799,65433,66818,67993,68950,69504,69637,69955,69900,70316,70319,70567,70306,70121,69823,69226,68817,68155,68177,67901,68151,67939,68285,68503,68967,69076,68764,68292,67840,67576,67169,66720,66284,66282,66317,66537,66488,66432,66259,66110,65853,65876,65579,65464,64973,64573,64009,63454,62987,62753,62762,63086,63583,63825,64060,64032,64115,64005,63915,63833,63547,63253,63236,63308,63269,63169,63369,63786,64195,64518,65078,65456,66130,66426,66631,66658,66832,66929,66794,66565,66541,66599,66455,66379,66325,66699,67014,67285,67244,67375,67669,68199,68374,68562,68668,69092,69446,69729,69887,70247,70624,71047,71132,71315,71848,72332,72820,72907,73292,73380,73505,73187,73421,73629,74432,74799,75110,75217,75175,75333,75320,75983,76596,77559,78212,79044,79568,80138,80732,82206,84264,86257,87594,88342,89293,90386,91260,91679,91943,92512,93259,92970,92846,92430,93196,93478,93949,93814,93956,94098,94163,94360,94284,94958,95328,95989,96412,96941,97291,98515,100010,102080,103908,105550,107399,109023,110746,112480,114051,116026,118117,119795
394708,813,"Iron Mountain, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55416,55916,56357,57358,58104,58701,58937,59016,59068,59026,58987,58852,58882,58736,58381,57531,57080,56583,56445,56516,56462,56617,56372,56230,55389,54378,53807,54215,55037,56229,56947,57215,57425,57407,57901,58312,59608,61763,63574,63733,62024,59834,59083,58948,59191,59274,59202,59138,58588,57931,56986,56616,56375,56586,56258,56219,56007,55372,54923,53829,53008,51353,50456,49774,50571,51575,52271,52292,52049,52944,53332,53711,53507,53966,54648,55354,55627,55650,55781,56094,56213,55865,55975,56653,57893,58792,59463,59936,59893,59873,59863,60147,60650,61205,61708,62100,62207,62304,62166,62172,62304,62331,62412,62360,62539,62539,62728,62807,62980,63098,63219,63393,63548,63808,64118,64531,64839,65054,64972,65074,65054,65576,66172,66852,67634,68292,69031,69652,70348,71062,71700,72132,72879,73402,73986,74402,75000,75894,76642,77316,77832,78433,79080,79601,80211,80743,81188,81505,81814,82136,82415,82654,83426,84415,85492,85952,85745,85292,84783,84912,85151,85575,85732,86007,85119,83855,82259,81851,81915,82288,82834,83149,83490,83794,84528,85430,87212,89441
394795,814,"Lincoln, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47210,47480,47571,47894,47816,47758,47551,47491,47165,46922,46789,46773,46704,46425,46377,46172,46002,45679,45667,45908,46144,45985,45605,45393,45440,45458,45328,45135,46093,47200,48050,47985,48362,48871,49134,48935,48883,49193,49125,49160,48169,47408,46630,46414,46600,47588,49440,50913,51340,51430,52432,53110,53549,53149,53400,53406,52085,50245,48288,47660,46748,45622,44164,43750,43783,44085,43896,44073,44569,44890,44841,44283,44594,45136,45788,45567,45198,44779,44578,44151,43811,43605,43626,43743,43430,42934,42247,41928,41739,41839,41762,41819,41905,42135,42314,42281,42447,42767,43111,43365,43566,43646,43790,43809,43910,43833,43779,43912,43999,44178,44365,44469,44626,44640,44960,45181,45465,45488,45228,45137,45127,45157,44944,44777,44737,44858,44827,44855,44770,44942,45327,45532,45682,45742,45999,46282,46473,46646
394725,815,"Jesup, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47174,46323,45917,45453,45262,45235,44638,44359,43875,43683,42911,42596,42741,43800,44245,43687,42644,41877,41702,41234,40709,39747,39553,38935,38105,36757,36096,35963,36438,35982,35993,35847,36715,37906,39203,40162,40613,40923,41281,41780,41567,42608,43144,44054,43594,42986,42324,42378,42761,43690,44419,45260,46425,47001,47945,48630,50224,52022,53663,54587,55108,55406,56064,56389,56877,57362,58086,58431,58733,58932,58977,59533,59911,60812,61381,63041,64649,65512,65503,65637,65916,65739,65653,65687,66446,66356,66390,65839,65481,65516,65746,66373,66043,66054,65681,65180,64523,64113,63988,63553,62472,61826,61379,61341,61886,62538,63764,64163,64153,63828,62953,62213,61719,61243,60657,59236,57792,55741,53757,52374,51535,51010,50858,50673,50377,49610,48879,48342,48031,48038,47948,47811,47760,47508,47226,46757,46714,46805,46884,46745,46655,46567,46729,46746,46717,46965,47212,47799,47911,48031,48171,49123,49895,50467,50565,51158,51755,52310,52704,53325,54365,55398,56528,57193,57577,58543,59685,61033,61613,61921,62267,62177,61725,61939,62334,62980,63692,64157,64709,64388,64835,65432,66026,66482,67737,68710,69553,69375,69422,69352,69316,69739,70243,71178,72185,73457,74461,74922,75205,74882,74913,74986,75796,76511,76859,77089,77149,77529,77017,76729,76408,78109,79586,80986,81496,81845,82512,82250,82590,82319,82543,82752,83140,83468,83164,83020,82871,83161,83065,83488,83997,85341,86652,87257,87219,87297,87139,87600,87809,88530,88924,89272,89565,89493,89476,90053,91144,91823,93144,93989,95320,96199,97639
394751,816,"Kirksville, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67121,67030,67029,66971,66942,66845,66586,66430,66152,65995,65649,65366,65224,65086,64925,64513,63906,63294,62835,62544,62336,61999,61776,61507,61145,60895,60587,60505,60606,60840,61127,60906,60716,60507,60739,60893,60949,60587,60252,60110,60041,59917,59779,59621,59589,59426,58636,57894,57113,57143,57031,56913,56689,56525,56364,56516,56547,56767,57061,57442,57669,57680,57797,58032,58302,58611,58866,59032,59174,59233,59398,59404,59706,59854,60148,60189,60406,60622,60935,61024,61189,61354,61637,61913,62177,62456,62713,62860,63183,63327,63545,63666,63862,64146,64416,64806,64889,64952,64826,65291,65172,65205,64749,64827,64864,65102,65264,65469,65959,66531,67089,67250,67599,68307,69332,70377,71226,71799,72287,72490,72636,72719,72970,73337,73839,73698,73759,73243,73274,73290,73564,74605,75672,76721,77149,77310,77749,78197,78536,78894,78930,79121,78957,79815,80822,81968,82082,82063,81761,81595,81319,81376,81605,81789,82186,81508,80771,79988,80346,80969,81670,82422
394320,818,"Alpena, MI",Msa,MI,15186,15139,15214,15248,15439,15399,15469,15396,15563,15720,15848,15961,15925,15955,15886,16013,15953,16174,16232,16600,16681,16829,16973,17216,17842,18745,19570,20230,20849,21552,22279,22794,23270,23564,24007,24530,24885,24698,24665,24490,24371,24337,24389,24584,24743,25293,25877,25840,25387,24979,24850,24979,25291,25261,25580,25780,26208,26124,25830,26062,26549,27357,27684,27962,28021,28352,28685,29264,29809,30277,30751,31113,31762,32018,32414,32462,32861,33353,33646,33719,33477,33884,34390,35057,35312,35467,35913,36427,36828,36598,36557,36397,36608,36392,36418,36022,35674,35516,35791,36213,36273,36375,36120,36115,35894,35849,35882,36096,36258,36227,35326,34624,34015,34007,34027,34161,34174,34206,33867,33600,33301,33128,33227,33064,33282,33163,33336,33014,33188,32991,32752,32282,31958,31890,31856,32021,31944,32040,31922,32125,31819,31743,31521,31538,31540,31534,31543,31574,31557,31431,31326,31130,31315,31622,32603,33574,34527,35187,35559,35722,35479,35026,34513,34754,35076,35459,35368,35033,34538,33855,33585,33766,34631,35803,36965,37156,37124,36628,36287,36353,36936,37668,38002,37763,37414,37373,37591,38237,38800,39895,40362,40369,39605,39400,39387,39453,39834,40021,40784,40853,41057,40697,41439,42249,43619,44545,45908,48001,49568,50591,50003,50051,49547,49757,49854,50503,51171,51406,51569,50875,49758,48741,48164,48056,48583,49221,49215,48789,48292,48419,48389,48172,48478,48746,49615,49944,50125,49934,49851,50065,50357,50586,50175,50391,50256,50385,50215,50329,50633,50700,50796,50696,50793,51183,52121,52846,53446,54321,55374,56625,57716,58803,60029,61022,61793,62269,62954,63569,64253,64736,64879,64758,64253,64262,64176,64605,64724,64649,64608,64882,66684,68203,69700,70051,70907,71739,72124,72196,72356,73081,73430,73317,72191,71292,70958,71525,71721,71683,71992,72329,72804,73042,73524,74277,75053,75915
395100,819,"Silver City, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86972,86765,86424,85772,85157,84657,84254,83759,83385,83020,82793,82544,82228,81892,81273,80711,80164,79898,79829,79853,79905,79909,79864,79855,79642,79420,80001,81229,82409,82912,82946,83131,82890,82754,82535,82636,83284,83828,83924,83157,82591,82370,82250,82155,82718,83655,84614,85087,85839,86899,88451,89805,90775,91478,92693,93718,94508,94342,94594,95117,95002,94514,93644,93520,93901,94623,95391,96033,96483,96957,97159,97066,97218,97725,98366,98811,98654,99113,98707,98730,98433,99290,100099,100386,99895,98822,98546,98582,98804,97264,97670,98623,100403,100606,100173,100626,101795,103754,103522,102208,101094,101927,100369,97176,93235,90646,89123,88211,87977,87646,87829,88344,88665,88425,88947,89652,91067,92518,93913,94220,93783,92650,92427,91912,92065,91708,91680,92210,92733,93143,93282,93567,94327,94961,95255,96095,96274,96792,96544,97635,98825,100296,101224,101623,101802,102509,103550,104298,105355,106587,108308,108770,109151,109446,110459,112191
394706,820,"Indianola, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41264,41812,41692,42354,42769,43560,44317,45246,46365,47147,47773,48157,48265,48664,50130,50715,50997,50467,50342,49749,48801,48255,48089,48272,48883,48433,47469,46577,46784,47193,47071,47248,47365,47735,47728,47659,47366,47376,47452,47867,48063,48346,48473,48631,48885,48996,49140,49236,49532,49854,50104,50440,50591,50891,51109,51239,51295,51444,51305,51559,51802,52956,53683,53760,53135,52503,52267,52255,52254,52254,52518,52575,52638,52032,51847,52067,52985
753879,821,"Elkins, WV",Msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26308,26713,26910,27306,27518,27643,27725,27788,27917,28101,28262,28364,28367,28244,28176,28168,28244,28328,28475,28687,28829,28889,28852,28932,29127,29117,29048,28839,28967,29233,29587,29908,30273,30668,31232,31718,32113,32577,33411,34723,35818,36926,37626,38142,38254,38257,38306,38488,39209,40573,41170,41424,41508,41566,41673,41558,42140,42505,43252,43523,43189,41978,41361,41089,40982,40245,39720,39441,39338,39722,39600,39937,39710,39819,39828,39829,39770,39935,40200,40967,41314,41649,41670,41692,41868,42018,42427,42491,42710,42994,43059,42089,40982,40006,39838,39363,39191,39023,38695,38623,38516,38455,38532,39151,40100,41030,41766
394774,822,"Las Vegas, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126365,126814,127312,128290,129229,129914,131610,133845,136173,137061,136899,136434,136143,136190,136343,136277,136101,135900,134610,132703,130810,130335,130141,129976,129856,130139,130435,130448,130234,130077,129265,128061,126618,125789,126325,127047,127942,127880,127410,126814,126080,125866,125332,125055,124251,123533,123201,123287,121329,118842,116111,115523,116555,116837,117577,116779,116153,115327,113956,112454,111595,111303,113067,113183,111541,109459,108787,110001,111882,112557,111778,109925,111030,113531,114073,113387,112846,113076,110559,107777,105320,105761,106864,109605,108662,107283,105188,105793,106418,107167,108062,108645,108908,108393,108585,108489,109794,110697,111957,111997,112923,113656,116134,118525,121097,122020,122284,120797,119127,117472,117819,118156,117839,117173,117164,117780,118394,118546,118751,119916,121417,122166,121913,121743,121662,121365,120862,119826,119175,118857,119274,119607,119945,121257,122706,124792,127014,130605,132726,134662,133717,134581,133332,133020,132000,132154,131548,130800,130155,130249,130614,131479,133997,135146,137512,139085,141164,142106,143887,145542,147218,147784
394846,823,"McPherson, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86365,84513,82362,78883,76134,74254,72380,70808,69816,69495,69207,68578,67836,67150,67145,66910,66839,66605,66974,67120,66795,65938,65266,64999,64775,64569,64663,65318,65212,64517,63150,61992,60877,59960,59325,59224,59604,60372,60794,60518,60084,59640,59924,60585,61609,62359,62770,62976,63158,63283,63220,63301,63641,64025,64555,64959,65200,65340,65631,65789,65859,65502,65791,66058,66595,66784,66685,66551,66658,66854,66869,67037,67133,67531,67414,67435,67069,67160,67223,67362,67099,66752,66636,66631,66678,66834,67149,67407,67752,67839,68262,68568,68999,69209,69500,69726,70319,70349,70367,70379,70791,71245,71089,70822,70646,71183,71747,72328,72604,73157,73695,74224,74482,74824,74994,75409,76606,77876,78429,77943,77457,77465,77568,77818,77890,77891,78001,78196,77807,77077,76876,77526,78299,78740,79155,79505,80093,80772
395093,824,"Sheridan, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182292,182008,181893,181313,181114,180831,181008,181200,181416,181381,181392,181128,180883,180228,179695,179308,178431,177869,176571,175477,174237,173674,173153,172731,172292,172380,172365,172693,173111,173147,173329,172980,172856,172190,171469,171014,170622,170701,170669,170622,170111,169590,169171,169234,169279,169439,169559,170327,171085,171576,171504,171230,171742,172321,172638,172497,172319,172464,172613,171575,169871,168098,167518,167693,168915,170007,170739,170432,170375,170390,170311,170199,171117,171552,171847,171082,167638,164409,162309,162603,162757,162112,162323,162876,162847,163081,163098,163646,164930,166065,166509,166380,166159,166581,166411,166284,166495,166914,167245,167403,167892,168441,168939,169037,169014,169048,168678,168525,167985,167723,167139,166618,166697,166896,167275,166810,166830,166859,168092,169233,170564,171115,171727,172187,172132,172488,173133,175310,176767,177814,177635,177513,177623,178257,179324,181026,182839,183688,184566,184832,186321,186617,186977,187033,187658,188477,189455,190286,190878,191822,192569,193688,193998,195509,197403,199582,201248,202728,203930,205045,206510,208223
395206,825,"Washington Court House, OH",Msa,OH,38749,38931,39109,39282,39240,39100,39088,39231,39381,39612,39883,40090,40510,40967,41422,41542,41541,41537,41566,41516,41500,41380,41395,41468,40785,39668,38592,38702,39687,40947,41931,42531,43049,43463,43753,44049,45194,46682,47814,48007,47626,47211,46704,46708,46682,46858,46496,46379,46257,46415,46478,46553,46706,46725,46814,46644,46732,46749,47219,47517,47731,47609,47653,47792,47958,48226,48524,48909,49039,49360,49475,49580,49355,49382,49508,49736,49784,49766,49668,49623,49574,49453,49526,49599,50028,50194,50314,50111,49975,49847,49978,50114,50407,50480,50587,50668,50741,50888,51005,51293,51684,52045,52344,52498,52602,52796,52975,53167,53261,53303,53452,53580,53727,53896,54142,54304,54323,54401,54423,54464,54380,54572,54669,54830,54861,54930,54760,54706,54850,54940,54912,54803,54849,54736,54574,54498,54391,54296,54083,54149,54130,54284,54333,54428,54442,54335,54236,53924,53843,53711,53793,53625,53438,53237,53218,53271,53076,52870,52542,52402,52026,51699,51570,51443,51256,50736,50237,49671,49394,49448,49737,49911,49927,49883,49734,49577,49443,49384,49276,49081,48898,48377,47942,47564,47438,47245,46757,46327,45964,45897,45975,46070,46243,46423,46563,46578,46613,46556,46549,46514,46467,46333,46044,45952,45449,45095,44416,44346,44195,44365,44495,44427,44363,44134,43990,43703,43633,43555,43705,43126,42482,41658,41331,41360,41324,41340,41237,41129,41051,40903,40800,40856,41191,41519,41674,41569,41537,41480,41547,41616,41729,41896,42024,42321,42306,42366,42199,42103,42256,42574,42849,42952,43116,43466,43702,43693,43763,43691,43656,43766,43572,43417,43231,43473,43708,43630,43700,43989,44276,44739,45105,45318,45423,45470,45776,46035,46208,46366,46441,46514,46807,47016,47679,48575,49539,50277,50217,50226,50057,50404,50777,51257,51921,52322,52468,52199,52244,52535,53365,54115,55095,55788,56524,57196,57669,58463
